scenario_id,chore,roommate,wtp_dollars,bid_dollars,grid_wtp,grid_bid,fine_demand_grid_wtp
430,kitchen_surfaces,2,10.6,12.27,15.0,15.0,7.5
430,kitchen_surfaces,3,10.83,14.52,15.0,15.0,7.5
431,clean_bathrooms,1,29.12,88.84,30.0,45.0,30.0
431,clean_bathrooms,2,13.92,82.51,15.0,45.0,15.0
431,clean_bathrooms,3,10.74,93.04,15.0,45.0,7.5
432,put_away_dishes,1,22.7,12.86,30.0,15.0,22.5
432,put_away_dishes,2,13.79,10.72,15.0,15.0,15.0
432,put_away_dishes,3,14.94,16.46,15.0,15.0,15.0
433,vacuum_downstairs,1,14.55,16.04,15.0,15.0,15.0
433,vacuum_downstairs,2,9.34,14.78,15.0,15.0,7.5
433,vacuum_downstairs,3,7.46,17.15,0.0,15.0,7.5
434,clean_bathrooms,1,30.29,70.1,30.0,45.0,30.0
434,clean_bathrooms,2,19.86,44.09,15.0,45.0,22.5
434,clean_bathrooms,3,13.22,52.18,15.0,45.0,15.0
435,clean_bathrooms,1,25.15,88.15,30.0,45.0,22.5
435,clean_bathrooms,2,10.63,40.9,15.0,45.0,7.5
435,clean_bathrooms,3,10.9,48.83,15.0,45.0,7.5
436,kitchen_surfaces,1,19.07,11.74,15.0,15.0,22.5
436,kitchen_surfaces,2,9.55,10.85,15.0,15.0,7.5
436,kitchen_surfaces,3,8.81,12.58,15.0,15.0,7.5
437,kitchen_surfaces,1,16.61,15.28,15.0,15.0,15.0
437,kitchen_surfaces,2,7.9,11.56,15.0,15.0,7.5
437,kitchen_surfaces,3,8.79,12.92,15.0,15.0,7.5
438,trash_recycling,1,48.06,23.79,45.0,30.0,45.0
438,trash_recycling,2,25.61,16.64,30.0,15.0,22.5
438,trash_recycling,3,28.58,11.22,30.0,15.0,30.0
439,clean_sink,1,6.61,3.15,0.0,0.0,7.5
439,clean_sink,2,5.05,3.75,0.0,0.0,7.5
439,clean_sink,3,3.67,5.44,0.0,0.0,0.0
440,trash_recycling,1,50.37,20.42,45.0,15.0,45.0
440,trash_recycling,2,21.48,13.27,15.0,15.0,22.5
440,trash_recycling,3,20.2,14.33,15.0,15.0,22.5
441,put_away_dishes,1,32.06,15.11,30.0,15.0,30.0
441,put_away_dishes,2,19.43,17.0,15.0,15.0,22.5
441,put_away_dishes,3,18.27,13.86,15.0,15.0,15.0
442,vacuum_downstairs,1,15.23,17.88,15.0,15.0,15.0
442,vacuum_downstairs,2,6.47,12.2,0.0,15.0,7.5
442,vacuum_downstairs,3,11.81,18.42,15.0,15.0,15.0
443,trash_recycling,1,45.89,18.65,45.0,15.0,45.0
443,trash_recycling,2,24.36,15.39,30.0,15.0,22.5
443,trash_recycling,3,32.74,17.59,30.0,15.0,30.0
444,clean_microwave,1,6.93,6.81,0.0,0.0,7.5
444,clean_microwave,2,3.67,5.3,0.0,0.0,0.0
444,clean_microwave,3,5.31,7.61,0.0,15.0,7.5
445,kitchen_surfaces,1,17.95,16.25,15.0,15.0,15.0
445,kitchen_surfaces,2,9.35,10.59,15.0,15.0,7.5
445,kitchen_surfaces,3,12.1,9.69,15.0,15.0,15.0
446,put_away_dishes,1,21.03,14.64,15.0,15.0,22.5
446,put_away_dishes,2,11.84,12.66,15.0,15.0,15.0
446,put_away_dishes,3,20.33,19.17,15.0,15.0,22.5
447,put_away_dishes,1,25.98,18.66,30.0,15.0,22.5
447,put_away_dishes,2,18.39,15.13,15.0,15.0,15.0
447,put_away_dishes,3,17.07,11.73,15.0,15.0,15.0
448,put_away_dishes,1,27.87,15.87,30.0,15.0,30.0
448,put_away_dishes,2,14.76,13.31,15.0,15.0,15.0
448,put_away_dishes,3,24.74,11.76,30.0,15.0,22.5
449,clean_microwave,1,6.23,7.27,0.0,0.0,7.5
449,clean_microwave,2,3.93,7.76,0.0,15.0,7.5
449,clean_microwave,3,4.75,6.01,0.0,0.0,7.5
450,clean_sink,1,7.36,4.3,0.0,0.0,7.5
450,clean_sink,2,4.26,2.52,0.0,0.0,7.5
450,clean_sink,3,3.33,3.15,0.0,0.0,0.0
451,put_away_dishes,1,27.67,15.17,30.0,15.0,30.0
451,put_away_dishes,2,16.33,14.79,15.0,15.0,15.0
451,put_away_dishes,3,17.84,19.32,15.0,15.0,15.0
452,trash_recycling,1,32.2,12.8,30.0,15.0,30.0
452,trash_recycling,2,24.34,12.82,30.0,15.0,22.5
452,trash_recycling,3,21.74,12.77,15.0,15.0,22.5
453,clean_bathrooms,1,20.95,70.81,15.0,45.0,22.5
453,clean_bathrooms,2,10.2,37.01,15.0,30.0,7.5
453,clean_bathrooms,3,16.45,54.15,15.0,45.0,15.0
454,vacuum_downstairs,1,17.38,21.32,15.0,15.0,15.0
454,vacuum_downstairs,2,9.56,15.69,15.0,15.0,7.5
454,vacuum_downstairs,3,5.73,11.0,0.0,15.0,7.5
455,clean_sink,1,10.66,4.4,15.0,0.0,7.5
455,clean_sink,2,3.72,5.2,0.0,0.0,0.0
455,clean_sink,3,5.22,4.22,0.0,0.0,7.5
456,trash_recycling,1,41.01,16.66,45.0,15.0,37.5
456,trash_recycling,2,20.07,11.73,15.0,15.0,22.5
456,trash_recycling,3,23.71,14.2,30.0,15.0,22.5
457,put_away_dishes,1,28.26,17.49,30.0,15.0,30.0
457,put_away_dishes,2,13.98,15.1,15.0,15.0,15.0
457,put_away_dishes,3,20.37,16.1,15.0,15.0,22.5
458,clean_sink,1,9.91,4.88,15.0,0.0,7.5
458,clean_sink,2,4.64,3.25,0.0,0.0,7.5
458,clean_sink,3,3.74,6.02,0.0,0.0,0.0
459,put_away_dishes,1,29.86,19.81,30.0,15.0,30.0
459,put_away_dishes,2,14.62,12.91,15.0,15.0,15.0
459,put_away_dishes,3,18.86,16.0,15.0,15.0,22.5
460,put_away_dishes,1,37.61,14.78,45.0,15.0,37.5
460,put_away_dishes,2,11.98,14.74,15.0,15.0,15.0
460,put_away_dishes,3,16.25,16.32,15.0,15.0,15.0
461,clean_sink,1,8.85,3.86,15.0,0.0,7.5
461,clean_sink,2,4.07,3.4,0.0,0.0,7.5
461,clean_sink,3,3.73,4.01,0.0,0.0,0.0
462,vacuum_downstairs,1,14.26,17.08,15.0,15.0,15.0
462,vacuum_downstairs,2,8.64,14.05,15.0,15.0,7.5
462,vacuum_downstairs,3,8.81,27.55,15.0,30.0,7.5
463,kitchen_surfaces,1,20.15,16.99,15.0,15.0,22.5
463,kitchen_surfaces,2,8.49,10.47,15.0,15.0,7.5
463,kitchen_surfaces,3,8.56,11.99,15.0,15.0,7.5
464,kitchen_surfaces,1,22.75,14.38,30.0,15.0,22.5
464,kitchen_surfaces,2,10.91,10.58,15.0,15.0,7.5
464,kitchen_surfaces,3,8.8,12.71,15.0,15.0,7.5
465,clean_microwave,1,6.26,6.92,0.0,0.0,7.5
465,clean_microwave,2,4.29,9.49,0.0,15.0,7.5
465,clean_microwave,3,5.13,7.85,0.0,15.0,7.5
466,clean_microwave,1,7.32,7.89,0.0,15.0,7.5
466,clean_microwave,2,3.85,6.36,0.0,0.0,7.5
466,clean_microwave,3,4.19,7.06,0.0,0.0,7.5
467,clean_bathrooms,1,36.81,85.4,30.0,45.0,37.5
467,clean_bathrooms,2,13.11,51.82,15.0,45.0,15.0
467,clean_bathrooms,3,13.15,69.61,15.0,45.0,15.0
468,put_away_dishes,1,28.43,23.26,30.0,30.0,30.0
468,put_away_dishes,2,21.96,19.67,15.0,15.0,22.5
468,put_away_dishes,3,20.51,16.47,15.0,15.0,22.5
469,trash_recycling,1,40.87,13.44,45.0,15.0,37.5
469,trash_recycling,2,20.67,13.97,15.0,15.0,22.5
469,trash_recycling,3,28.0,15.01,30.0,15.0,30.0
470,put_away_dishes,1,27.29,21.5,30.0,15.0,30.0
470,put_away_dishes,2,11.71,15.43,15.0,15.0,15.0
470,put_away_dishes,3,17.27,18.21,15.0,15.0,15.0
471,vacuum_downstairs,1,14.08,16.6,15.0,15.0,15.0
471,vacuum_downstairs,2,7.62,12.93,15.0,15.0,7.5
471,vacuum_downstairs,3,9.81,13.35,15.0,15.0,7.5
472,trash_recycling,1,42.22,21.47,45.0,15.0,45.0
472,trash_recycling,2,22.09,14.52,15.0,15.0,22.5
472,trash_recycling,3,23.26,10.58,30.0,15.0,22.5
473,trash_recycling,1,52.91,23.4,45.0,30.0,45.0
473,trash_recycling,2,19.17,11.54,15.0,15.0,22.5
473,trash_recycling,3,19.33,16.73,15.0,15.0,22.5
474,vacuum_downstairs,1,24.57,22.29,30.0,15.0,22.5
474,vacuum_downstairs,2,7.34,14.59,0.0,15.0,7.5
474,vacuum_downstairs,3,8.4,16.04,15.0,15.0,7.5
475,put_away_dishes,1,37.44,20.92,30.0,15.0,37.5
475,put_away_dishes,2,18.0,11.76,15.0,15.0,15.0
475,put_away_dishes,3,15.0,13.86,15.0,15.0,15.0
476,put_away_dishes,1,32.79,12.14,30.0,15.0,30.0
476,put_away_dishes,2,13.06,10.99,15.0,15.0,15.0
476,put_away_dishes,3,16.0,19.35,15.0,15.0,15.0
477,clean_bathrooms,1,23.94,97.53,30.0,45.0,22.5
477,clean_bathrooms,2,14.93,67.83,15.0,45.0,15.0
477,clean_bathrooms,3,18.4,46.46,15.0,45.0,15.0
478,clean_sink,1,7.78,3.57,15.0,0.0,7.5
478,clean_sink,2,4.45,3.04,0.0,0.0,7.5
478,clean_sink,3,3.66,4.32,0.0,0.0,0.0
479,clean_sink,1,9.98,6.54,15.0,0.0,7.5
479,clean_sink,2,4.66,2.74,0.0,0.0,7.5
479,clean_sink,3,5.52,4.11,0.0,0.0,7.5
480,vacuum_downstairs,1,15.24,17.18,15.0,15.0,15.0
480,vacuum_downstairs,2,9.77,14.69,15.0,15.0,7.5
480,vacuum_downstairs,3,10.18,26.32,15.0,30.0,7.5
481,clean_bathrooms,1,23.87,53.41,30.0,45.0,22.5
481,clean_bathrooms,2,16.4,75.3,15.0,45.0,15.0
481,clean_bathrooms,3,15.34,51.64,15.0,45.0,15.0
482,clean_sink,1,6.12,3.86,0.0,0.0,7.5
482,clean_sink,2,4.57,4.25,0.0,0.0,7.5
482,clean_sink,3,3.06,3.77,0.0,0.0,0.0
483,vacuum_downstairs,1,15.72,19.74,15.0,15.0,15.0
483,vacuum_downstairs,2,8.63,19.41,15.0,15.0,7.5
483,vacuum_downstairs,3,10.11,18.1,15.0,15.0,7.5
484,kitchen_surfaces,1,16.18,15.25,15.0,15.0,15.0
484,kitchen_surfaces,2,8.61,13.91,15.0,15.0,7.5
484,kitchen_surfaces,3,11.41,16.46,15.0,15.0,15.0
485,kitchen_surfaces,1,20.34,16.61,15.0,15.0,22.5
485,kitchen_surfaces,2,10.95,13.04,15.0,15.0,7.5
485,kitchen_surfaces,3,9.19,10.94,15.0,15.0,7.5
486,clean_sink,1,6.26,3.21,0.0,0.0,7.5
486,clean_sink,2,3.52,3.54,0.0,0.0,0.0
486,clean_sink,3,3.83,3.68,0.0,0.0,7.5
487,trash_recycling,1,35.99,14.54,30.0,15.0,37.5
487,trash_recycling,2,30.04,18.96,30.0,15.0,30.0
487,trash_recycling,3,34.87,14.68,30.0,15.0,37.5
488,put_away_dishes,1,30.93,14.26,30.0,15.0,30.0
488,put_away_dishes,2,11.74,11.77,15.0,15.0,15.0
488,put_away_dishes,3,21.84,18.18,15.0,15.0,22.5
489,kitchen_surfaces,1,14.07,14.87,15.0,15.0,15.0
489,kitchen_surfaces,2,7.98,10.36,15.0,15.0,7.5
489,kitchen_surfaces,3,11.8,14.35,15.0,15.0,15.0
490,trash_recycling,1,59.94,21.0,45.0,15.0,45.0
490,trash_recycling,2,22.48,11.88,15.0,15.0,22.5
490,trash_recycling,3,31.27,18.89,30.0,15.0,30.0
491,clean_bathrooms,1,20.95,45.61,15.0,45.0,22.5
491,clean_bathrooms,2,18.83,57.18,15.0,45.0,22.5
491,clean_bathrooms,3,15.62,66.06,15.0,45.0,15.0
492,trash_recycling,1,39.24,14.51,45.0,15.0,37.5
492,trash_recycling,2,21.89,10.31,15.0,15.0,22.5
492,trash_recycling,3,23.02,12.99,30.0,15.0,22.5
493,put_away_dishes,1,26.95,15.75,30.0,15.0,30.0
493,put_away_dishes,2,13.52,14.68,15.0,15.0,15.0
493,put_away_dishes,3,17.25,16.07,15.0,15.0,15.0
494,clean_bathrooms,1,19.58,73.66,15.0,45.0,22.5
494,clean_bathrooms,2,13.32,57.96,15.0,45.0,15.0
494,clean_bathrooms,3,13.02,55.21,15.0,45.0,15.0
495,put_away_dishes,1,31.89,29.15,30.0,30.0,30.0
495,put_away_dishes,2,12.78,16.45,15.0,15.0,15.0
495,put_away_dishes,3,21.32,17.98,15.0,15.0,22.5
496,put_away_dishes,1,26.92,19.74,30.0,15.0,30.0
496,put_away_dishes,2,12.4,11.19,15.0,15.0,15.0
496,put_away_dishes,3,18.7,17.55,15.0,15.0,15.0
497,kitchen_surfaces,1,13.12,10.1,15.0,15.0,15.0
497,kitchen_surfaces,2,12.31,11.13,15.0,15.0,15.0
497,kitchen_surfaces,3,7.74,9.9,15.0,15.0,7.5
498,put_away_dishes,1,29.79,19.46,30.0,15.0,30.0
498,put_away_dishes,2,16.05,12.36,15.0,15.0,15.0
498,put_away_dishes,3,16.62,21.77,15.0,15.0,15.0
499,put_away_dishes,1,26.43,15.11,30.0,15.0,30.0
499,put_away_dishes,2,13.03,16.86,15.0,15.0,15.0
499,put_away_dishes,3,17.18,16.21,15.0,15.0,15.0
